JobID,Title,Company,CompanyCategory,Industry,Location,ExperienceLevel,ExperienceYearsMin,ExperienceYearsMax,AnnualSalaryINR,RequiredSkills,OptionalSkills,EducationRequired,JobType,PostingSource,DatePosted,IsRemote,IsActive,PostingYear,PostingMonth,PostingMonthName,PostingYearMonth,DaysOld,SalaryBand,ExperienceBracket
JOB03272,Computer Vision Engineer,Phonepe,Indian IT,Govtech,Pune,Entry Level (0-2 Yrs),0,2,750000,OpenCV|Image Segmentation|TensorFlow|Object Detection,PyTorch|YOLO|Deep Learning,M.Sc (Data Science),Contract,Indeed,2026-02-11,0,1,2026,2,Feb,2026-02,62,₹5–10L,Fresher (0-1yr)
JOB03273,Data Scientist,Bigbasket,Analytics Firms,Telecom,Mumbai,Lead/Principal (8+ Yrs),8,15,2410000,Machine Learning|Deep Learning|Python|R|TensorFlow,NLP|Scikit-learn|Statistics|SQL,M.Sc (Statistics),Internship,Glassdoor,2025-11-25,0,1,2025,11,Nov,2025-11,140,₹20–30L,Principal (10+yrs)
JOB03274,Bi Developer,Mckinsey,FAANG/Big Tech,E-Commerce,Bangalore,Entry Level (0-2 Yrs),0,2,360000,SQL|Power BI|Python|Tableau|DAX,Looker|SSRS,BBA + Certification,Contract,Company Website,2025-09-12,0,1,2025,9,Sep,2025-09,214,₹0–5L,Fresher (0-1yr)
JOB03275,Data Analyst,Absolutdata,FAANG/Big Tech,Fintech,Delhi Ncr,Senior Level (5-8 Yrs),5,8,890000,Statistics|R|Power BI,Google Analytics|Data Visualization,B.Sc (CS/IT),Full-Time,Instahyre,2026-02-25,0,1,2026,2,Feb,2026-02,48,₹5–10L,Senior (6-10yrs)
JOB03276,Data Scientist,Hcl Technologies,Product,E-Commerce,Chennai,Entry Level (0-2 Yrs),0,2,1240000,Deep Learning|NLP|R,PyTorch|TensorFlow,M.Sc (Statistics),Full-Time,Company Website,2025-07-23,1,1,2025,7,Jul,2025-07,265,₹10–15L,Fresher (0-1yr)
JOB03277,Data Analyst,Idc,Indian IT,Retail,Remote,Senior Level (5-8 Yrs),5,8,1060000,R|Python|Google Analytics|Tableau,Power BI|Data Visualization|Excel|SQL,PhD,Full-Time,LinkedIn,2025-10-11,1,1,2025,10,Oct,2025-10,185,₹10–15L,Senior (6-10yrs)
JOB03278,Data Scientist,Crayon Data,Indian IT,Healthtech,Bangalore,Mid Level (2-5 Yrs),2,5,1660000,Scikit-learn|R|TensorFlow|PyTorch|SQL,Machine Learning|Statistics,B.Tech/B.E.,Internship,IIMJobs,2026-01-09,0,1,2026,1,Jan,2026-01,95,₹15–20L,Mid (3-6yrs)
JOB03279,Mlops Engineer,Zs Associates,Startups,Healthtech,Bangalore,Entry Level (0-2 Yrs),0,2,800000,Terraform|Airflow|Python,CI/CD|MLflow,MCA,Contract,Indeed,2025-07-23,0,1,2025,7,Jul,2025-07,265,₹5–10L,Fresher (0-1yr)
JOB03280,Data Engineer,Salesforce,Startups,Fintech,Chennai,Entry Level (0-2 Yrs),0,2,1070000,Snowflake|Kafka|Airflow|Python|Apache Spark,AWS|BigQuery|ETL Pipelines|dbt,BCA,Contract,Company Website,2025-09-02,0,0,2025,9,Sep,2025-09,224,₹10–15L,Fresher (0-1yr)
JOB03281,Quantitative Analyst,Razorpay,Indian IT,It Services,Bangalore,Senior Level (5-8 Yrs),5,8,2660000,MATLAB|SQL|VBA,Risk Analysis|Statistics|Python|Excel,B.Sc (CS/IT),Internship,Indeed,2026-01-09,1,1,2026,1,Jan,2026-01,95,₹20–30L,Senior (6-10yrs)
JOB03282,Data Engineer,Manthan,Analytics Firms,Manufacturing,Chennai,Lead/Principal (8+ Yrs),8,15,4740000,Python|dbt|Apache Spark,AWS|Kafka|Snowflake,M.Sc (Data Science),Full-Time,Naukri,2025-10-08,0,0,2025,10,Oct,2025-10,188,₹30L+,Principal (10+yrs)
JOB03283,Nlp Engineer,Sigmoid,Consulting,Healthtech,Mumbai,Mid Level (2-5 Yrs),2,5,1800000,Text Classification|Transformers|HuggingFace,NLTK|TensorFlow|Python|Named Entity Recognition,B.Tech/B.E.,Contract,IIMJobs,2025-06-18,0,1,2025,6,Jun,2025-06,300,₹15–20L,Mid (3-6yrs)
JOB03284,Bi Developer,Ey,FAANG/Big Tech,Fintech,Kolkata,Entry Level (0-2 Yrs),0,2,850000,Python|Power BI|SQL|ETL|SSRS,Looker|DAX,BCA,Full-Time,Instahyre,2025-11-01,1,0,2025,11,Nov,2025-11,164,₹5–10L,Fresher (0-1yr)
JOB03285,Ai Engineer,Manthan,Analytics Firms,Edtech,Kolkata,Mid Level (2-5 Yrs),2,5,1940000,LangChain|LLMs|Vector Databases,NLP|OpenAI API,B.Tech/B.E.,Full-Time,Indeed,2025-12-28,0,1,2025,12,Dec,2025-12,107,₹15–20L,Mid (3-6yrs)
JOB03286,Bi Developer,Zomato,FAANG/Big Tech,Govtech,Kolkata,Mid Level (2-5 Yrs),2,5,880000,Python|Excel|DAX|Power BI,Data Modeling|SQL|Tableau|ETL,B.Tech/B.E.,Internship,AngelList,2025-11-03,0,1,2025,11,Nov,2025-11,162,₹5–10L,Mid (3-6yrs)
JOB03287,Quantitative Analyst,Razorpay,Product,Real Estate,Delhi Ncr,Mid Level (2-5 Yrs),2,5,1650000,Excel|R|Financial Modeling|Python|SQL,Statistics|Risk Analysis|MATLAB|VBA,B.Tech/B.E.,Contract,AngelList,2025-08-28,0,0,2025,8,Aug,2025-08,229,₹15–20L,Mid (3-6yrs)
JOB03288,Bi Developer,Slice,FAANG/Big Tech,Manufacturing,Bangalore,Senior Level (5-8 Yrs),5,8,2000000,SSRS|Excel|Power BI,SQL|Looker|ETL|DAX,M.Sc (Statistics),Full-Time,Indeed,2025-06-01,0,1,2025,6,Jun,2025-06,317,₹20–30L,Senior (6-10yrs)
JOB03289,Ai Engineer,Adobe,Startups,Healthtech,Bangalore,Entry Level (0-2 Yrs),0,2,1890000,Vector Databases|FastAPI|LangChain,LLMs|NLP|Fine-tuning|OpenAI API,BBA + Certification,Full-Time,LinkedIn,2026-02-17,0,1,2026,2,Feb,2026-02,56,₹15–20L,Fresher (0-1yr)
JOB03290,Nlp Engineer,Razorpay,Indian IT,Healthtech,Delhi Ncr,Mid Level (2-5 Yrs),2,5,1830000,Named Entity Recognition|NLTK|NLP|TensorFlow,Python|spaCy,BBA + Certification,Full-Time,LinkedIn,2025-11-13,0,1,2025,11,Nov,2025-11,152,₹15–20L,Mid (3-6yrs)
JOB03291,Data Scientist,Accenture India,Startups,Gaming,Delhi Ncr,Entry Level (0-2 Yrs),0,2,1300000,R|TensorFlow|Deep Learning|PyTorch|Machine Learning,Python|SQL,BCA,Contract,Naukri,2026-03-18,0,1,2026,3,Mar,2026-03,27,₹10–15L,Fresher (0-1yr)
JOB03292,Data Scientist,Capgemini,Analytics Firms,Fintech,Bangalore,Senior Level (5-8 Yrs),5,8,2460000,Scikit-learn|Deep Learning|Machine Learning|NLP,R|TensorFlow|Statistics|Python,BCA,Full-Time,Indeed,2026-02-13,0,1,2026,2,Feb,2026-02,60,₹20–30L,Senior (6-10yrs)
JOB03293,Machine Learning Engineer,Microsoft,Indian IT,Gaming,Bangalore,Senior Level (5-8 Yrs),5,8,1410000,TensorFlow|Kubernetes|MLOps,Python|GCP|Model Deployment|Docker,MBA,Full-Time,Instahyre,2026-03-17,1,1,2026,3,Mar,2026-03,28,₹10–15L,Senior (6-10yrs)
JOB03294,Data Analyst,Rapido,Analytics Firms,Retail,Bangalore,Senior Level (5-8 Yrs),5,8,750000,Python|Power BI|Google Analytics|Statistics,Looker|Excel|SQL,M.Tech/M.E.,Contract,Indeed,2025-08-13,0,1,2025,8,Aug,2025-08,244,₹5–10L,Senior (6-10yrs)
JOB03295,Quantitative Analyst,Capgemini,Analytics Firms,E-Commerce,Hyderabad,Mid Level (2-5 Yrs),2,5,2620000,Statistics|R|SQL|Python,Risk Analysis|Excel|VBA,M.Sc (Data Science),Full-Time,Naukri,2026-03-17,1,1,2026,3,Mar,2026-03,28,₹20–30L,Mid (3-6yrs)
JOB03296,Data Analyst,Flipkart,Analytics Firms,Real Estate,Delhi Ncr,Senior Level (5-8 Yrs),5,8,1060000,R|Google Analytics|Power BI|SQL,Excel|Data Visualization|Python,M.Sc (Data Science),Full-Time,Glassdoor,2026-03-13,0,1,2026,3,Mar,2026-03,32,₹10–15L,Senior (6-10yrs)
JOB03297,Data Engineer,Accenture India,Indian IT,Bfsi,Bangalore,Senior Level (5-8 Yrs),5,8,1580000,Snowflake|BigQuery|Kafka|dbt|SQL,Apache Spark|ETL Pipelines|Airflow|Python,B.Sc (CS/IT),Full-Time,Glassdoor,2025-04-15,0,1,2025,4,Apr,2025-04,364,₹15–20L,Senior (6-10yrs)
JOB03298,Data Analyst,Google,Startups,Telecom,Bangalore,Mid Level (2-5 Yrs),2,5,1040000,Google Analytics|Excel|Power BI|SQL,R|Looker|Data Visualization|Tableau,BCA,Full-Time,Instahyre,2025-11-30,0,1,2025,11,Nov,2025-11,135,₹10–15L,Mid (3-6yrs)
JOB03299,Data Analyst,Razorpay,Startups,Logistics,Hyderabad,Entry Level (0-2 Yrs),0,2,750000,Power BI|Excel|Looker,R|SQL,B.Tech/B.E.,Contract,Naukri,2026-03-20,0,0,2026,3,Mar,2026-03,25,₹5–10L,Fresher (0-1yr)
JOB03300,Business Analyst,Tech Mahindra,Consulting,Logistics,Kolkata,Senior Level (5-8 Yrs),5,8,1490000,Stakeholder Management|Process Mapping|SQL|Excel|Power BI,Visio|Requirements Gathering|Tableau,BBA + Certification,Full-Time,AngelList,2025-09-03,0,1,2025,9,Sep,2025-09,223,₹10–15L,Senior (6-10yrs)
JOB03301,Ai Engineer,Setu,Startups,Manufacturing,Bangalore,Mid Level (2-5 Yrs),2,5,2770000,OpenAI API|LLMs|Vector Databases,Prompt Engineering|RAG|NLP,M.Sc (Data Science),Full-Time,Indeed,2025-07-21,0,1,2025,7,Jul,2025-07,267,₹20–30L,Mid (3-6yrs)
JOB03302,Machine Learning Engineer,Salesforce,Indian IT,Telecom,Chennai,Mid Level (2-5 Yrs),2,5,1090000,Model Deployment|AWS|Python|Docker|Feature Engineering,PyTorch|GCP|Kubernetes|TensorFlow,MCA,Contract,Indeed,2025-12-07,0,1,2025,12,Dec,2025-12,128,₹10–15L,Mid (3-6yrs)
JOB03303,Data Analyst,Ey,Analytics Firms,Logistics,Bangalore,Entry Level (0-2 Yrs),0,2,490000,Excel|SQL|Looker,Data Visualization|Statistics|Google Analytics|R,MCA,Full-Time,Instahyre,2025-12-13,0,1,2025,12,Dec,2025-12,122,₹0–5L,Fresher (0-1yr)
JOB03306,Business Analyst,Wipro,Analytics Firms,Logistics,Kolkata,Entry Level (0-2 Yrs),0,2,530000,JIRA|Visio|Stakeholder Management,Tableau|Agile|Excel|SQL,BCA,Contract,LinkedIn,2026-03-21,0,1,2026,3,Mar,2026-03,24,₹5–10L,Fresher (0-1yr)
JOB03307,Data Scientist,Pwc,Indian IT,Media & Entertainment,Pune,Lead/Principal (8+ Yrs),8,15,1920000,Scikit-learn|R|NLP,PyTorch|Statistics|Python|Machine Learning,M.Sc (Data Science),Full-Time,Naukri,2025-06-26,0,1,2025,6,Jun,2025-06,292,₹15–20L,Principal (10+yrs)
JOB03308,Quantitative Analyst,Musigma,Product,Saas,Pune,Entry Level (0-2 Yrs),0,2,790000,Statistics|Python|VBA|Excel,Financial Modeling|Risk Analysis|MATLAB,B.Sc (CS/IT),Full-Time,IIMJobs,2025-12-03,0,1,2025,12,Dec,2025-12,132,₹5–10L,Fresher (0-1yr)
JOB03309,Ai Engineer,Wipro,Product,Retail,Chennai,Mid Level (2-5 Yrs),2,5,1710000,Vector Databases|NLP|Fine-tuning|OpenAI API,FastAPI|Prompt Engineering|LangChain|LLMs,M.Tech/M.E.,Full-Time,Indeed,2025-09-18,0,0,2025,9,Sep,2025-09,208,₹15–20L,Mid (3-6yrs)
JOB03310,Data Analyst,Ey,Startups,Govtech,Hyderabad,Mid Level (2-5 Yrs),2,5,590000,Python|SQL|Data Visualization|Statistics|R,Tableau|Power BI|Looker|Excel,B.Sc (CS/IT),Full-Time,Instahyre,2025-07-17,0,1,2025,7,Jul,2025-07,271,₹5–10L,Mid (3-6yrs)
JOB03311,Business Analyst,Tiger Analytics,Analytics Firms,E-Commerce,Bangalore,Entry Level (0-2 Yrs),0,2,320000,Process Mapping|Power BI|Tableau|JIRA,Excel|Stakeholder Management|SQL,B.Tech/B.E.,Contract,Company Website,2026-02-24,0,0,2026,2,Feb,2026-02,49,₹0–5L,Fresher (0-1yr)
JOB03312,Business Analyst,Juspay,Analytics Firms,Healthtech,Pune,Lead/Principal (8+ Yrs),8,15,1910000,Visio|JIRA|Requirements Gathering|Excel|Power BI,Agile|Stakeholder Management,PhD,Full-Time,LinkedIn,2025-04-24,0,0,2025,4,Apr,2025-04,355,₹15–20L,Principal (10+yrs)
JOB03313,Data Scientist,Mphasis,Indian IT,Telecom,Hyderabad,Entry Level (0-2 Yrs),0,2,460000,Machine Learning|PyTorch|R|SQL|Statistics,Scikit-learn|TensorFlow|Python|NLP,M.Sc (Statistics),Full-Time,IIMJobs,2026-01-06,1,1,2026,1,Jan,2026-01,98,₹0–5L,Fresher (0-1yr)
JOB03314,Data Scientist,Exl Analytics,Startups,Edtech,Delhi Ncr,Entry Level (0-2 Yrs),0,2,1180000,Deep Learning|R|PyTorch|Machine Learning|NLP,TensorFlow|Statistics,BCA,Full-Time,LinkedIn,2025-05-02,0,0,2025,5,May,2025-05,347,₹10–15L,Fresher (0-1yr)
JOB03315,Data Analyst,Gartner,Startups,Manufacturing,Mumbai,Mid Level (2-5 Yrs),2,5,670000,Excel|Python|SQL|Power BI|Google Analytics,Statistics|Tableau|R|Looker,M.Sc (Data Science),Full-Time,Indeed,2025-09-16,0,1,2025,9,Sep,2025-09,210,₹5–10L,Mid (3-6yrs)
JOB03316,Ai Engineer,Phonepe,Analytics Firms,Telecom,Pune,Mid Level (2-5 Yrs),2,5,1950000,Fine-tuning|Python|RAG|Vector Databases,OpenAI API|NLP,M.Sc (Data Science),Full-Time,Instahyre,2026-02-18,0,1,2026,2,Feb,2026-02,55,₹15–20L,Mid (3-6yrs)
JOB03317,Business Analyst,Latentview,Product,Telecom,Mumbai,Mid Level (2-5 Yrs),2,5,1040000,Excel|Tableau|SQL|Visio,Agile|Process Mapping,M.Tech/M.E.,Internship,Naukri,2026-04-09,0,1,2026,4,Apr,2026-04,5,₹10–15L,Mid (3-6yrs)
JOB03318,Ai Engineer,Setu,Indian IT,Retail,Bangalore,Senior Level (5-8 Yrs),5,8,1560000,LangChain|OpenAI API|LLMs,Prompt Engineering|Vector Databases|NLP|FastAPI,M.Sc (Data Science),Full-Time,LinkedIn,2025-11-03,0,1,2025,11,Nov,2025-11,162,₹15–20L,Senior (6-10yrs)
JOB03319,Data Analyst,Absolutdata,Consulting,E-Commerce,Hyderabad,Entry Level (0-2 Yrs),0,2,590000,Google Analytics|Statistics|Looker|Data Visualization|SQL,Python|Excel,BBA + Certification,Full-Time,Instahyre,2025-06-03,0,1,2025,6,Jun,2025-06,315,₹5–10L,Fresher (0-1yr)
JOB03320,Mlops Engineer,Bridgei2I,FAANG/Big Tech,Edtech,Hyderabad,Mid Level (2-5 Yrs),2,5,2430000,Model Monitoring|Terraform|Docker|CI/CD|Python,Airflow|MLflow|GCP,M.Sc (Data Science),Contract,AngelList,2025-11-07,0,0,2025,11,Nov,2025-11,158,₹20–30L,Mid (3-6yrs)
JOB03321,Business Analyst,Mphasis,Product,Healthtech,Bangalore,Senior Level (5-8 Yrs),5,8,580000,Visio|Tableau|Requirements Gathering|Power BI|Process Mapping,JIRA|SQL|Agile|Stakeholder Management,MBA,Contract,AngelList,2025-08-17,1,0,2025,8,Aug,2025-08,240,₹5–10L,Senior (6-10yrs)
JOB03322,Computer Vision Engineer,Tiger Analytics,Indian IT,Gaming,Hyderabad,Senior Level (5-8 Yrs),5,8,2810000,Object Detection|NumPy|Python|CNN|Image Segmentation,YOLO|TensorFlow,MCA,Contract,Company Website,2026-02-23,0,0,2026,2,Feb,2026-02,50,₹20–30L,Senior (6-10yrs)
JOB03323,Data Analyst,Juspay,Startups,Real Estate,Kolkata,Entry Level (0-2 Yrs),0,2,310000,Statistics|Google Analytics|Excel|Data Visualization,R|Power BI,B.Sc (CS/IT),Internship,Naukri,2025-10-23,0,1,2025,10,Oct,2025-10,173,₹0–5L,Fresher (0-1yr)
JOB03324,Data Scientist,Nvidia,Consulting,It Services,Hyderabad,Lead/Principal (8+ Yrs),8,15,3320000,SQL|TensorFlow|Machine Learning,R|Python|PyTorch,B.Sc (CS/IT),Internship,IIMJobs,2025-05-16,0,0,2025,5,May,2025-05,333,₹30L+,Principal (10+yrs)
JOB03325,Data Scientist,Darwinbox,FAANG/Big Tech,Fintech,Mumbai,Entry Level (0-2 Yrs),0,2,980000,Statistics|TensorFlow|Deep Learning,SQL|Scikit-learn,B.Sc (CS/IT),Full-Time,IIMJobs,2025-05-31,0,0,2025,5,May,2025-05,318,₹5–10L,Fresher (0-1yr)
JOB03326,Machine Learning Engineer,Wipro,FAANG/Big Tech,Healthtech,Delhi Ncr,Senior Level (5-8 Yrs),5,8,3810000,Feature Engineering|AWS|Kubernetes,GCP|TensorFlow|Model Deployment,B.Tech/B.E.,Full-Time,Indeed,2026-01-24,0,1,2026,1,Jan,2026-01,80,₹30L+,Senior (6-10yrs)
JOB03327,Mlops Engineer,Tech Mahindra,Startups,Edtech,Mumbai,Entry Level (0-2 Yrs),0,2,1010000,AWS|GCP|Kubernetes,MLflow|Model Monitoring,MCA,Full-Time,LinkedIn,2026-04-04,0,0,2026,4,Apr,2026-04,10,₹10–15L,Fresher (0-1yr)
JOB03328,Business Analyst,Bigbasket,Indian IT,Fintech,Bangalore,Mid Level (2-5 Yrs),2,5,1010000,Agile|Requirements Gathering|Process Mapping,Stakeholder Management|Tableau,MCA,Internship,Naukri,2025-11-09,0,0,2025,11,Nov,2025-11,156,₹10–15L,Mid (3-6yrs)
JOB03329,Data Analyst,Absolutdata,Startups,Bfsi,Bangalore,Mid Level (2-5 Yrs),2,5,680000,Data Visualization|Google Analytics|Statistics,Excel|SQL|Python|Looker,BBA + Certification,Full-Time,AngelList,2025-08-23,0,1,2025,8,Aug,2025-08,234,₹5–10L,Mid (3-6yrs)
JOB03330,Data Scientist,Capgemini,FAANG/Big Tech,Media & Entertainment,Mumbai,Entry Level (0-2 Yrs),0,2,460000,Python|Machine Learning|Scikit-learn|PyTorch,Statistics|R|NLP,M.Tech/M.E.,Contract,Naukri,2025-10-18,0,1,2025,10,Oct,2025-10,178,₹0–5L,Fresher (0-1yr)
JOB03331,Ai Engineer,Exl Analytics,Analytics Firms,E-Commerce,Delhi Ncr,Senior Level (5-8 Yrs),5,8,3180000,Python|NLP|Prompt Engineering,FastAPI|LLMs,BBA + Certification,Contract,LinkedIn,2025-07-17,0,1,2025,7,Jul,2025-07,271,₹30L+,Senior (6-10yrs)
JOB03332,Machine Learning Engineer,Tech Mahindra,Indian IT,E-Commerce,Chennai,Mid Level (2-5 Yrs),2,5,1960000,Kubernetes|Python|MLOps|AWS|GCP,PyTorch|TensorFlow|Docker|Feature Engineering,PhD,Full-Time,AngelList,2026-04-01,0,1,2026,4,Apr,2026-04,13,₹15–20L,Mid (3-6yrs)
JOB03333,Machine Learning Engineer,Wipro,Consulting,Edtech,Bangalore,Senior Level (5-8 Yrs),5,8,3570000,Feature Engineering|Docker|MLOps|TensorFlow,PyTorch|Python,M.Sc (Data Science),Full-Time,Instahyre,2025-10-09,0,1,2025,10,Oct,2025-10,187,₹30L+,Senior (6-10yrs)
JOB03334,Business Analyst,Infosys,Indian IT,Gaming,Hyderabad,Entry Level (0-2 Yrs),0,2,360000,Power BI|JIRA|Process Mapping|Agile,Requirements Gathering|Tableau,PhD,Full-Time,Glassdoor,2025-11-05,0,0,2025,11,Nov,2025-11,160,₹0–5L,Fresher (0-1yr)
JOB03335,Business Analyst,Ltimindtree,Indian IT,Real Estate,Pune,Entry Level (0-2 Yrs),0,2,710000,Requirements Gathering|Visio|Tableau|Excel,Stakeholder Management|Agile|Power BI|JIRA,MCA,Full-Time,Naukri,2026-04-13,0,1,2026,4,Apr,2026-04,1,₹5–10L,Fresher (0-1yr)
JOB03336,Bi Developer,Meta,FAANG/Big Tech,It Services,Bangalore,Senior Level (5-8 Yrs),5,8,1970000,Excel|Python|SSRS|ETL|Tableau,SQL|Looker,MCA,Full-Time,IIMJobs,2026-03-30,0,1,2026,3,Mar,2026-03,15,₹15–20L,Senior (6-10yrs)
JOB03337,Bi Developer,Google,Analytics Firms,Bfsi,Pune,Mid Level (2-5 Yrs),2,5,880000,SSRS|Python|Excel|SQL|Power BI,DAX|ETL|Looker|Data Modeling,B.Sc (CS/IT),Full-Time,IIMJobs,2026-01-06,0,1,2026,1,Jan,2026-01,98,₹5–10L,Mid (3-6yrs)
JOB03338,Ai Engineer,Lenskart,Analytics Firms,Retail,Bangalore,Mid Level (2-5 Yrs),2,5,1330000,Python|RAG|Prompt Engineering|OpenAI API|Fine-tuning,LLMs|FastAPI|Vector Databases|LangChain,B.Tech/B.E.,Internship,IIMJobs,2026-01-09,0,1,2026,1,Jan,2026-01,95,₹10–15L,Mid (3-6yrs)
JOB03339,Research Scientist,Juspay,Indian IT,E-Commerce,Bangalore,Mid Level (2-5 Yrs),2,5,2520000,Research Papers|NLP|Mathematics|Reinforcement Learning,Deep Learning|TensorFlow|Python,B.Tech/B.E.,Full-Time,Company Website,2026-04-02,0,1,2026,4,Apr,2026-04,12,₹20–30L,Mid (3-6yrs)
JOB03340,Data Analyst,Ola,Analytics Firms,Manufacturing,Hyderabad,Mid Level (2-5 Yrs),2,5,880000,SQL|Tableau|Google Analytics|R,Looker|Excel|Power BI,M.Sc (Data Science),Internship,LinkedIn,2025-04-23,0,1,2025,4,Apr,2025-04,356,₹5–10L,Mid (3-6yrs)
JOB03341,Machine Learning Engineer,Darwinbox,Indian IT,It Services,Mumbai,Entry Level (0-2 Yrs),0,2,1310000,Model Deployment|Python|TensorFlow,PyTorch|Feature Engineering,M.Sc (Data Science),Full-Time,Glassdoor,2025-07-11,0,0,2025,7,Jul,2025-07,277,₹10–15L,Fresher (0-1yr)
JOB03342,Data Scientist,Meta,Analytics Firms,Edtech,Chennai,Mid Level (2-5 Yrs),2,5,820000,Scikit-learn|SQL|R|TensorFlow,NLP|Python,MCA,Internship,Glassdoor,2025-08-15,0,0,2025,8,Aug,2025-08,242,₹5–10L,Mid (3-6yrs)
JOB03343,Data Scientist,Nvidia,Analytics Firms,Real Estate,Delhi Ncr,Entry Level (0-2 Yrs),0,2,840000,Scikit-learn|TensorFlow|NLP|PyTorch|SQL,Machine Learning|Python,PhD,Full-Time,Indeed,2025-07-16,1,1,2025,7,Jul,2025-07,272,₹5–10L,Fresher (0-1yr)
JOB03344,Quantitative Analyst,Ltimindtree,Startups,Telecom,Hyderabad,Mid Level (2-5 Yrs),2,5,1650000,Monte Carlo Simulation|Risk Analysis|SQL|R|VBA,Financial Modeling|Statistics|MATLAB,BCA,Full-Time,Indeed,2025-11-16,0,0,2025,11,Nov,2025-11,149,₹15–20L,Mid (3-6yrs)
JOB03345,Bi Developer,Nykaa,Indian IT,E-Commerce,Bangalore,Mid Level (2-5 Yrs),2,5,1060000,Power BI|Tableau|Data Modeling,Looker|Python|SSRS,BBA + Certification,Full-Time,Instahyre,2025-06-06,0,0,2025,6,Jun,2025-06,312,₹10–15L,Mid (3-6yrs)
JOB03346,Data Engineer,Capgemini,FAANG/Big Tech,E-Commerce,Hyderabad,Lead/Principal (8+ Yrs),8,15,3420000,Kafka|Airflow|AWS,BigQuery|ETL Pipelines|dbt,B.Sc (CS/IT),Internship,LinkedIn,2026-02-10,0,1,2026,2,Feb,2026-02,63,₹30L+,Principal (10+yrs)
JOB03347,Computer Vision Engineer,Wipro,Startups,Manufacturing,Bangalore,Entry Level (0-2 Yrs),0,2,660000,TensorFlow|YOLO|Python|OpenCV,PyTorch|Object Detection|NumPy|CNN,B.Sc (CS/IT),Full-Time,Naukri,2025-08-08,0,1,2025,8,Aug,2025-08,249,₹5–10L,Fresher (0-1yr)
JOB03348,Bi Developer,Setu,Startups,Manufacturing,Pune,Mid Level (2-5 Yrs),2,5,880000,ETL|Python|Excel,Data Modeling|Power BI,M.Tech/M.E.,Full-Time,LinkedIn,2025-08-29,0,0,2025,8,Aug,2025-08,228,₹5–10L,Mid (3-6yrs)
JOB03349,Research Scientist,Zs Associates,Indian IT,E-Commerce,Pune,Mid Level (2-5 Yrs),2,5,2990000,TensorFlow|Mathematics|Python|PyTorch,Publications|Reinforcement Learning,BBA + Certification,Full-Time,Naukri,2026-01-19,0,1,2026,1,Jan,2026-01,85,₹20–30L,Mid (3-6yrs)
JOB03350,Machine Learning Engineer,Rapido,Indian IT,Bfsi,Pune,Senior Level (5-8 Yrs),5,8,2640000,MLOps|AWS|PyTorch|GCP|Kubernetes,Model Deployment|Python,B.Sc (CS/IT),Internship,Company Website,2025-04-17,1,1,2025,4,Apr,2025-04,362,₹20–30L,Senior (6-10yrs)
JOB03351,Data Engineer,Oracle,Indian IT,Gaming,Mumbai,Senior Level (5-8 Yrs),5,8,3650000,dbt|Kafka|SQL,Airflow|Python|Apache Spark|ETL Pipelines,BBA + Certification,Contract,Glassdoor,2026-03-28,0,0,2026,3,Mar,2026-03,17,₹30L+,Senior (6-10yrs)
JOB03352,Data Scientist,Adobe,Product,Media & Entertainment,Bangalore,Senior Level (5-8 Yrs),5,8,2160000,NLP|Deep Learning|Statistics|Machine Learning,R|TensorFlow,M.Sc (Data Science),Contract,IIMJobs,2025-08-25,0,1,2025,8,Aug,2025-08,232,₹20–30L,Senior (6-10yrs)
JOB03353,Data Engineer,Lenskart,FAANG/Big Tech,Saas,Delhi Ncr,Entry Level (0-2 Yrs),0,2,1080000,Python|BigQuery|SQL|ETL Pipelines,Apache Spark|Airflow,B.Tech/B.E.,Contract,IIMJobs,2026-02-01,0,1,2026,2,Feb,2026-02,72,₹10–15L,Fresher (0-1yr)
JOB03354,Machine Learning Engineer,Crayon Data,FAANG/Big Tech,Bfsi,Delhi Ncr,Senior Level (5-8 Yrs),5,8,2430000,MLOps|Feature Engineering|Model Deployment|GCP,TensorFlow|AWS,M.Sc (Data Science),Contract,IIMJobs,2026-02-11,0,1,2026,2,Feb,2026-02,62,₹20–30L,Senior (6-10yrs)
JOB03355,Data Analyst,Cognizant,Consulting,Telecom,Bangalore,Mid Level (2-5 Yrs),2,5,860000,Python|Looker|Excel|Data Visualization,R|Tableau,PhD,Internship,LinkedIn,2025-08-12,0,0,2025,8,Aug,2025-08,245,₹5–10L,Mid (3-6yrs)
JOB03356,Data Analyst,Sigmoid,Indian IT,Logistics,Bangalore,Mid Level (2-5 Yrs),2,5,690000,Looker|Google Analytics|Data Visualization,Statistics|Power BI,MBA,Contract,LinkedIn,2025-10-22,0,1,2025,10,Oct,2025-10,174,₹5–10L,Mid (3-6yrs)
JOB03357,Business Analyst,Mckinsey,Indian IT,Manufacturing,Remote,Mid Level (2-5 Yrs),2,5,940000,Process Mapping|Stakeholder Management|SQL|Excel|Power BI,Tableau|Visio,M.Tech/M.E.,Full-Time,Naukri,2025-09-26,1,1,2025,9,Sep,2025-09,200,₹5–10L,Mid (3-6yrs)
JOB03358,Data Scientist,Wipro,Consulting,Media & Entertainment,Pune,Entry Level (0-2 Yrs),0,2,890000,Python|Statistics|NLP|R|SQL,Deep Learning|Scikit-learn,M.Sc (Data Science),Full-Time,IIMJobs,2026-01-06,0,1,2026,1,Jan,2026-01,98,₹5–10L,Fresher (0-1yr)
